datetime,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
2012-06-08 08:00,0.052,0.048636,0.020862,0.004368,0.057,0.037576,0.003498,0.03948,0.032292,0.048972
2012-06-08 09:00,0.041122,0.056,0.065,0.020096,0.033814,0.067,0.019832,0.067,0.059,0.061
2012-06-08 10:00,0.010098,0.0192,0.047268,0.055,0.016744,0.018432,0.052,0.016897,0.025175,0.033436
2012-06-08 11:00,0.00649,0.013725,0.018432,0.027156,0.014964,0.01219,0.04455,0.010112,0.013468,0.018073
2012-06-08 12:00,0.08322,0.11284,0.126,0.09263,0.12544,0.0891,0.18396,0.0209,0.11058,0.056
2012-06-08 13:00,0.162,0.08268,0.106,0.0642,0.06696,0.15946,0.10207,0.06975,0.1606,0.12675
2012-06-08 14:00,0.166,0.27153,0.1664,0.05074,0.24264,0.216,0.1484,0.04617,0.17388,0.1085
2012-06-08 15:00,0.37808,0.297,0.2295,0.12638,0.34438,0.32509,0.19133,0.19667,0.3008,0.3094
2012-06-08 16:00,0.3978,0.17875,0.1323,0.1156,0.31096,0.2705,0.16579,0.465,0.29775,0.20775
2012-06-08 17:00,0.45192,0.18724,0.20406,0.093,0.55424,0.364,0.14649,0.34375,0.3008,0.19332
2012-06-08 18:00,0.4182375,0.6152,0.59475,0.1032,0.19575,0.324625,0.2757375,0.2728875,0.4725,0.5025
2012-06-08 19:00,0.178416,0.484704,0.64592,0.283712,0.19968,0.50688,0.472032,0.3072,0.489984,0.69784
2012-06-08 20:00,0.3036,0.427392,0.422496,0.72072,0.3068,0.545648,0.498528,0.162944,0.400256,0.379904
2012-06-08 21:00,0.11232,0.183168,0.25088,0.321552,0.152192,0.169376,0.751968,0.239136,0.3216,0.400512
2012-06-08 22:00,0.067375,0.073125,0.1274,0.1437625,0.22265,0.081675,0.39585,0.06625,0.160775,0.1808
2012-06-08 23:00,0.17955,0.198,0.11144,0.06944,0.10098,0.1089,0.1507,0.0209,0.10602,0.13886
2012-06-09 00:00,0.075,0.02805,0.10706,0.0852,0.12272,0.1014,0.09955,0.01196,0.08568,0.06726
2012-06-09 01:00,0.06386193,0.041903747,0.060680445,0.027014128,0.06137196,0.068874339,0.066657664,0.053876246,0.030657167,0.053376317
2012-06-09 02:00,0.051793067,0.079317382,0.059063231,0.066946225,0.060277264,0.047613902,0.033543878,0.051755859,0.042958479,0.056329425
2012-06-09 03:00,0.060906667,0.038417734,0.034382796,0.052089027,0.038219193,0.057271915,0.045650702,0.02617022,0.039184323,0.041188521
2012-06-09 04:00,0.057003862,0.060604106,0.077294523,0.046619969,0.068271292,0.064020766,0.062224216,0.074331227,0.085365784,0.03630246
2012-06-09 05:00,0.087219352,0.033310465,0.058646972,0.061537503,0.054253833,0.058390497,0.05302329,0.049518877,0.054422731,0.059248392
2012-06-09 06:00,0.006115335,0.005422263,0.007705322,0.005518233,0.004582757,0.004286836,0.003839765,0.007118749,0.007451186,0.00684728
2012-06-09 07:00,0.007662645,0.012099413,0.011358954,0.005638311,0.007878492,0.007781679,0.006412059,0.008046399,0.007591016,0.006468357
2012-06-09 08:00,0.005073901,0.006717041,0.00732167,0.010207355,0.004787691,0.005474569,0.006911279,0.003242533,0.005961069,0.004690409
2012-06-09 09:00,0.012320474,0.009662377,0.009137348,0.007219012,0.009615073,0.007493272,0.008094768,0.009044759,0.007909341,0.008890726
2012-06-09 10:00,0.016867162,0.020392398,0.012245559,0.01382944,0.012782937,0.011653522,0.020310171,0.019203527,0.012633504,0.013129188
2012-06-09 11:00,0.017469068,0.017342563,0.013426456,0.011423285,0.023137602,0.02030276,0.016684742,0.010866013,0.012821537,0.009865596
2012-06-09 12:00,0.334780345,0.24869397,0.18977263,0.213227278,0.176661013,0.27398358,0.281207314,0.194687647,0.272187457,0.148987473
2012-06-09 13:00,0.30026284,0.283029753,0.166722214,0.316444683,0.180364782,0.32227802,0.254328416,0.234436661,0.395609892,0.307954552
2012-06-09 14:00,0.241918044,0.472944502,0.256246766,0.377004476,0.366458367,0.12914837,0.373636793,0.221721579,0.19541563,0.227093531
2012-06-09 15:00,0.196983713,0.26402276,0.228530915,0.23027398,0.284173225,0.17354439,0.130817389,0.201907064,0.224655826,0.232132761
2012-06-09 16:00,0.307944366,0.156873108,0.264398609,0.170603296,0.249234103,0.189357095,0.239350236,0.299659196,0.24092343,0.160666626
2012-06-09 17:00,0.247054138,0.195736326,0.220231117,0.260101415,0.340695626,0.191765813,0.323933135,0.167306125,0.34873627,0.230640787
2012-06-09 18:00,0.501379578,0.458165433,0.354865323,0.355581491,0.27100209,0.341092383,0.444142722,0.33596717,0.413059636,0.277971205
2012-06-09 19:00,0.55744,0.252784,0.378624,0.538293457,0.6135808,0.4809728,0.3036,0.3424512,0.3902496,0.6580928
2012-06-09 20:00,0.45884539,0.242592154,0.320069488,0.5586944,0.338472963,0.284692708,0.270117911,0.221508357,0.48147481,0.361837331
2012-06-09 21:00,0.289040912,0.279123431,0.262133832,0.419843532,0.184655851,0.385889326,0.381487083,0.197941411,0.315880426,0.162791971
2012-06-09 22:00,0.188229027,0.232495576,0.251487425,0.215021101,0.211502909,0.236694464,0.231818907,0.386815073,0.211524138,0.225927904
2012-06-09 23:00,0.164125946,0.20561913,0.215712429,0.253423495,0.221413646,0.136293045,0.156291986,0.110829694,0.160468112,0.212444059
2012-06-10 00:00,0.034090777,0.021355849,0.021994481,0.17839984,0.021593055,0.025971029,0.029914733,0.019379942,0.041000165,0.027368923
2012-06-10 01:00,0.049541376,0.058340131,0.035656244,0.039363037,0.053688746,0.047683574,0.050935803,0.042879953,0.045838674,0.060860204
2012-06-10 02:00,0.063550688,0.06502964,0.051941047,0.040252368,0.043543596,0.034707308,0.03101078,0.039023397,0.079603137,0.037505324
2012-06-10 03:00,0.049152749,0.047102879,0.050248001,0.07134176,0.035838766,0.065832627,0.047122527,0.032560766,0.029381004,0.029500439
2012-06-10 04:00,0.086148694,0.063111419,0.07936252,0.049502954,0.060220509,0.058503964,0.039269328,0.044333004,0.067427426,0.057423891
2012-06-10 05:00,0.062331453,0.07440901,0.097317495,0.038722624,0.082472332,0.060296633,0.072118162,0.082443736,0.052928563,0.060862755
2012-06-10 06:00,0.005216293,0.004719485,0.005131704,0.005308227,0.003177478,0.00504388,0.005778968,0.008317872,0.005723824,0.009863808
2012-06-10 07:00,0.008992456,0.008180735,0.010051335,0.005702561,0.008118903,0.006899853,0.007806073,0.007069171,0.008946576,0.00583592
2012-06-10 08:00,0.008491465,0.0057183,0.005982484,0.008473943,0.003666058,0.007155206,0.003847512,0.004424652,0.00586973,0.003564733
2012-06-10 09:00,0.009014463,0.009328339,0.010332615,0.004237298,0.012456542,0.010306784,0.006996733,0.008115355,0.008581315,0.008227115
2012-06-10 10:00,0.014800934,0.007186729,0.020977478,0.008082401,0.012459351,0.020490439,0.012595026,0.014934712,0.014924275,0.012397364
2012-06-10 11:00,0.016756044,0.0157765,0.014183181,0.009868344,0.014658951,0.011608477,0.018747909,0.022716918,0.015750912,0.020038251
2012-06-10 12:00,0.245260326,0.191460021,0.306099602,0.235470151,0.27766412,0.161597123,0.23728446,0.120314905,0.182790068,0.28265762
2012-06-10 13:00,0.299209901,0.158919065,0.229540499,0.205712098,0.266919801,0.266353846,0.234847307,0.211782699,0.297181241,0.198421792
2012-06-10 14:00,0.24367617,0.2031338,0.283888012,0.148148386,0.289974642,0.315453394,0.270765365,0.205186411,0.359200827,0.167798118
2012-06-10 15:00,0.252543221,0.201703373,0.248813034,0.27218593,0.405493333,0.14860968,0.188071007,0.286450254,0.342738412,0.373968486
2012-06-10 16:00,0.367238001,0.135562465,0.318987008,0.254215803,0.333268486,0.262119311,0.339177129,0.219641478,0.164810805,0.216294257
2012-06-10 17:00,0.288229827,0.274351533,0.326905564,0.174234826,0.185051518,0.429580088,0.321170379,0.20138897,0.392457452,0.244458361
2012-06-10 18:00,0.356903899,0.288588943,0.342686513,0.496556047,0.402646369,0.20660022,0.32088293,0.248243497,0.280552177,0.346712242
2012-06-10 19:00,0.3392,0.5436288,0.388512,0.395779122,0.3658176,0.4967424,0.4804608,0.3244032,0.3020544,0.3917088
2012-06-10 20:00,0.382371158,0.368881402,0.361340745,0.360144,0.302837958,0.270974522,0.25979389,0.308901271,0.431274939,0.555858415
2012-06-10 21:00,0.22447593,0.300797746,0.229044277,0.203803827,0.288515383,0.179618282,0.318904094,0.313402932,0.208030628,0.262304628
2012-06-10 22:00,0.260760889,0.130053167,0.244237777,0.276358715,0.340722844,0.182223035,0.367789612,0.250479055,0.160999505,0.297260337
2012-06-10 23:00,0.163828077,0.166318264,0.210873543,0.12839201,0.101183199,0.143759138,0.206673587,0.183815102,0.184392969,0.145288696
2012-06-11 00:00,0.033452145,0.02519129,0.018188236,0.298429225,0.029578285,0.023988229,0.033259947,0.03140538,0.020963344,0.017487869
2012-06-11 01:00,0.0377,0.04836,0.05734,0.0675,0.03074,0.05415,0.1116,0.0054,0.0392,0.01947
2012-06-11 02:00,0.01072,0.01197,0.01404,0.02976,0.01197,0.02646,0.09344,0.0054,0.01922,0.00756
2012-06-11 03:00,0.00472,0.01593,0.00605,0.01139,0.0063,0.01188,0.04368,0.00528,0.01054,0.00737
2012-06-11 04:00,0.01344,0,0,0.00212,0.00585,0,0.01829,0.009,0,0
2012-06-11 05:00,0.00305,0.0029,0,0.00183,0.0084,0.00315,0.00264,0.00944,0.0087,0.00693
2012-06-11 06:00,0.00162,0.001102,0.001755,0.000106,0.001464,0.002736,0.000605,0.0081,0.002747,0.00132
2012-06-11 07:00,0.036517,0.013886,0.007192,0.00143,0.026606,0.019712,0.000885,0.022631,0.01536,0.012998
2012-06-11 08:00,0.052,0.04632,0.02013,0.004704,0.06,0.035112,0.002809,0.044086,0.036478,0.038584
2012-06-11 09:00,0.043958,0.062,0.059,0.016956,0.038918,0.061,0.015392,0.052,0.062,0.057
2012-06-11 10:00,0.008415,0.018,0.055449,0.066,0.01932,0.016128,0.059,0.017174,0.02565,0.034079
2012-06-11 11:00,0.00638,0.01395,0.01584,0.025404,0.017028,0.01518,0.04536,0.009006,0.016058,0.018755
2012-06-11 12:00,0.08906,0.12803,0.126,0.10519,0.1078,0.08748,0.15768,0.01976,0.12222,0.064
2012-06-11 13:00,0.13176,0.09984,0.13356,0.07597,0.08432,0.14994,0.10899,0.04929,0.143,0.12285
2012-06-11 14:00,0.17596,0.28877,0.1664,0.06622,0.25949,0.2016,0.13568,0.05751,0.16422,0.11725
2012-06-11 15:00,0.39476,0.37125,0.15606,0.12638,0.33924,0.32509,0.20577,0.16897,0.2961,0.25228
2012-06-11 16:00,0.33813,0.2405,0.1134,0.1224,0.34086,0.34083,0.16017,0.435,0.21835,0.14958
2012-06-11 17:00,0.53262,0.1812,0.18616,0.0795,0.58022,0.377,0.13878,0.325,0.2585,0.23628
2012-06-11 18:00,0.4182375,0.5479125,0.624,0.08385,0.206625,0.373625,0.2950875,0.2920375,0.4095,0.469
2012-06-11 19:00,0.193536,0.447984,0.775104,0.302016,0.16536,0.523776,0.479184,0.2976,0.54912,0.66352
2012-06-11 20:00,0.33672,0.447744,0.406848,0.70928,0.25488,0.44792,0.516992,0.160512,0.413824,0.473088
2012-06-11 21:00,0.11856,0.200448,0.25088,0.285824,0.167936,0.13904,0.751968,0.288768,0.3024,0.386208
2012-06-11 22:00,0.067375,0.0585,0.1568,0.1763125,0.20805,0.071775,0.42315,0.06625,0.17985,0.166675
2012-06-11 23:00,0.21105,0.174,0.12338,0.07812,0.09792,0.10494,0.15618,0.02166,0.11346,0.17292
2012-06-12 00:00,0.07125,0.03264,0.11312,0.08662,0.12508,0.09048,0.11584,0.01357,0.07208,0.06726
2012-06-12 01:00,0.03445,0.04914,0.05828,0.06625,0.03828,0.0589,0.10602,0.00468,0.0364,0.02178
2012-06-12 02:00,0.01024,0.01235,0.01512,0.03216,0.01176,0.02226,0.09344,0.0058,0.01674,0.00684
2012-06-12 03:00,0.0044,0.01782,0.00693,0.01139,0.0057,0.0143,0.04536,0.00448,0.00969,0.0066
2012-06-12 04:00,0.01239,0,0,0.0026,0.00495,0,0.01984,0.00795,0,0
2012-06-12 05:00,0.0032,0.0028,0,0.00192,0.00924,0.0032,0.00236,0.01008,0.00945,0.0066
2012-06-12 06:00,0.00186,0.001102,0.001512,0.000106,0.001536,0.00312,0.000704,0.008235,0.00246,0.001608
2012-06-12 07:00,0.044096,0.013624,0.00806,0.00121,0.026606,0.01848,0.000885,0.023485,0.01488,0.010282
2012-06-12 08:00,0.052,0.047092,0.022692,0.004368,0.059,0.03696,0.003392,0.040796,0.033488,0.040068
2012-06-12 09:00,0.038995,0.066,0.06,0.01884,0.034452,0.053,0.018944,0.066,0.059,0.052
2012-06-12 10:00,0.008874,0.0162,0.058176,0.052,0.020608,0.017568,0.056,0.018005,0.030875,0.03858
2012-06-12 11:00,0.00726,0.0135,0.016704,0.02409,0.01677,0.01242,0.04212,0.008216,0.014245,0.019778
2012-06-12 12:00,0.08906,0.14539,0.1302,0.08635,0.11564,0.08748,0.16936,0.02356,0.12804,0.064
2012-06-12 13:00,0.15768,0.10764,0.11024,0.0642,0.07688,0.17612,0.12456,0.05022,0.121,0.11895
2012-06-12 14:00,0.16932,0.22412,0.16,0.0516,0.17187,0.216,0.11872,0.0567,0.24472,0.1295
2012-06-12 15:00,0.29468,0.34155,0.1989,0.10324,0.32896,0.40223,0.2166,0.18282,0.3337,0.30464
2012-06-12 16:00,0.47073,0.182,0.1302,0.1156,0.45448,0.29755,0.21637,0.4425,0.1985,0.20221
2012-06-12 17:00,0.50034,0.16912,0.20048,0.087,0.5196,0.364,0.16448,0.3875,0.2444,0.21122
2012-06-12 18:00,0.4109,0.6248125,0.624,0.0886875,0.192125,0.35525,0.3144375,0.258525,0.48825,0.5025
2012-06-12 19:00,0.18144,0.455328,0.634176,0.237952,0.17784,0.473088,0.450576,0.3072,0.523776,0.66352
2012-06-12 20:00,0.36984,0.359552,0.477264,0.65208,0.27376,0.472352,0.572384,0.138624,0.44096,0.379904
2012-06-12 21:00,0.11232,0.221184,0.2352,0.336864,0.160064,0.136512,0.799712,0.288768,0.2784,0.386208
2012-06-12 22:00,0.07105,0.06975,0.1568,0.1736,0.2117,0.0779625,0.42315,0.08,0.177125,0.18645
2012-06-12 23:00,0.17325,0.183,0.13333,0.06572,0.09792,0.12078,0.18358,0.02128,0.10602,0.1441
2012-06-13 00:00,0.0675,0.02805,0.10706,0.08236,0.15812,0.0936,0.12127,0.01288,0.0816,0.07906
2012-06-13 01:00,0.04355,0.05148,0.05452,0.0675,0.0377,0.057,0.1023,0.00594,0.0448,0.02046
2012-06-13 02:00,0.00912,0.01159,0.01404,0.03024,0.01407,0.02814,0.07884,0.0067,0.0186,0.00708
2012-06-13 03:00,0.0044,0.01485,0.00572,0.01105,0.0062,0.0121,0.04956,0.00464,0.00884,0.00572
2012-06-13 04:00,0.01113,0,0,0.00224,0.00558,0,0.01829,0.00945,0,0
2012-06-13 05:00,0.00315,0.0033,0,0.00177,0.00742,0.00305,0.00228,0.0104,0.00855,0.00627
2012-06-13 06:00,0.00171,0.001216,0.00162,0.000126,0.00156,0.002832,0.00066,0.007965,0.002624,0.001608
2012-06-13 07:00,0.036517,0.014148,0.00744,0.001298,0.030622,0.016632,0.00096,0.025193,0.0156,0.012222
2012-06-13 08:00,0.067,0.048636,0.019032,0.005208,0.065,0.035112,0.003286,0.038822,0.039468,0.042294
2012-06-13 09:00,0.046794,0.056,0.067,0.020724,0.034452,0.061,0.01628,0.059,0.053,0.062
2012-06-13 10:00,0.007956,0.0171,0.057267,0.063,0.021252,0.019008,0.063,0.017174,0.02755,0.03858
2012-06-13 11:00,0.00704,0.0126,0.017856,0.029346,0.015738,0.01472,0.05022,0.009164,0.016835,0.022506
2012-06-13 12:00,0.08906,0.11718,0.1239,0.08792,0.1274,0.10692,0.16936,0.02014,0.12804,0.056
2012-06-13 13:00,0.12528,0.10452,0.16112,0.05564,0.0868,0.13566,0.11937,0.05673,0.165,0.1092
2012-06-13 14:00,0.1826,0.30601,0.1952,0.0559,0.18872,0.2448,0.16324,0.05184,0.18998,0.1225
2012-06-13 15:00,0.37252,0.297,0.18972,0.0979,0.28784,0.29754,0.20216,0.17174,0.3478,0.2856
2012-06-13 16:00,0.47073,0.24375,0.126,0.1309,0.35282,0.34624,0.17703,0.39,0.30172,0.20221
2012-06-13 17:00,0.45192,0.16006,0.18616,0.0825,0.54558,0.403,0.14392,0.3625,0.2444,0.2148
2012-06-13 18:00,0.484275,0.6248125,0.585,0.099975,0.235625,0.37975,0.3096,0.2824625,0.45675,0.469
2012-06-13 19:00,0.202608,0.389232,0.610688,0.247104,0.16536,0.523776,0.421968,0.2784,0.532224,0.6292
2012-06-13 20:00,0.29256,0.434176,0.43032,0.6292,0.3068,0.545648,0.50776,0.162944,0.352768,0.401408
2012-06-13 21:00,0.11232,0.183168,0.23912,0.270512,0.162688,0.154208,0.71616,0.257184,0.2832,0.386208
2012-06-13 22:00,0.0784,0.073125,0.1421,0.1437625,0.2044,0.0779625,0.3822,0.075,0.1635,0.166675
2012-06-13 23:00,0.189,0.168,0.11343,0.07564,0.09945,0.11484,0.16988,0.02014,0.11904,0.17292
2012-06-14 00:00,0.065,0.03315,0.12524,0.08378,0.12744,0.0858,0.11041,0.01449,0.0884,0.07906
2012-06-14 01:00,0.0416,0.05148,0.06016,0.07125,0.03712,0.06175,0.11718,0.00513,0.0406,0.01881
2012-06-14 02:00,0.0088,0.01007,0.01593,0.02688,0.01176,0.02646,0.07738,0.0064,0.01891,0.00696
2012-06-14 03:00,0.00448,0.01674,0.00649,0.01139,0.0057,0.01232,0.0504,0.00512,0.01003,0.00704
2012-06-14 04:00,0.01344,0,0,0.0022,0.0054,0,0.01829,0.0081,0,0
2012-06-14 05:00,0.00265,0.0031,0,0.00156,0.00854,0.0033,0.00208,0.00912,0.00825,0.00726
2012-06-14 06:00,0.00177,0.001026,0.001458,0.000114,0.001512,0.002928,0.000682,0.008505,0.002296,0.001608
2012-06-14 07:00,0.039273,0.014672,0.008308,0.001254,0.032128,0.017556,0.00096,0.027328,0.01584,0.010088
2012-06-14 08:00,0.055,0.047092,0.023424,0.00462,0.061,0.038808,0.002756,0.038822,0.03887,0.045262
2012-06-14 09:00,0.038995,0.054,0.054,0.017898,0.03828,0.052,0.018352,0.052,0.053,0.066
2012-06-14 10:00,0.008109,0.0159,0.047268,0.053,0.016744,0.018144,0.059,0.016066,0.029925,0.033436
2012-06-14 11:00,0.00583,0.015075,0.01584,0.024528,0.015222,0.01288,0.04212,0.008532,0.015281,0.022506
2012-06-14 12:00,0.09782,0.12586,0.1407,0.09263,0.12936,0.10854,0.19564,0.02052,0.10282,0.059
2012-06-14 13:00,0.11016,0.09984,0.1272,0.0535,0.09548,0.1309,0.09515,0.05952,0.1342,0.11115
2012-06-14 14:00,0.22244,0.32325,0.1824,0.0645,0.21905,0.1836,0.15052,0.05184,0.18354,0.08925
2012-06-14 15:00,0.40588,0.3564,0.22032,0.0979,0.3084,0.29203,0.25992,0.17728,0.2538,0.30464
2012-06-14 16:00,0.42432,0.1625,0.1113,0.1275,0.31096,0.2705,0.15455,0.4575,0.26599,0.19944
2012-06-14 17:00,0.53262,0.19328,0.22912,0.078,0.4763,0.39,0.16191,0.35625,0.2444,0.23628
2012-06-14 18:00,0.4916125,0.5286875,0.546,0.0951375,0.203,0.373625,0.2709,0.277675,0.448875,0.5025
2012-06-14 19:00,0.193536,0.44064,0.76336,0.279136,0.20592,0.523776,0.407664,0.2784,0.540672,0.60632
2012-06-14 20:00,0.33672,0.393472,0.461616,0.69784,0.2832,0.537504,0.50776,0.162944,0.454528,0.372736
2012-06-14 21:00,0.12064,0.203904,0.24696,0.301136,0.141696,0.159264,0.787776,0.275232,0.2784,0.379056
2012-06-14 22:00,0.0637,0.075375,0.1617,0.146475,0.23725,0.066825,0.416325,0.06625,0.144425,0.1469
2012-06-14 23:00,0.1638,0.183,0.10945,0.06448,0.08109,0.1089,0.14796,0.02318,0.1209,0.16768
2012-06-15 00:00,0.075,0.02856,0.11312,0.07526,0.12272,0.08112,0.1086,0.01541,0.0884,0.07788
2012-06-15 01:00,0.04225,0.05148,0.0611,0.065,0.03654,0.05035,0.10788,0.00531,0.0455,0.01881
2012-06-15 02:00,0.0104,0.01007,0.01674,0.03168,0.01323,0.0252,0.07592,0.0056,0.01612,0.00732
2012-06-15 03:00,0.00472,0.01566,0.00583,0.00918,0.0062,0.01298,0.04956,0.00512,0.01088,0.00594
2012-06-15 04:00,0.01155,0,0,0.00256,0.00558,0,0.01984,0.0099,0,0
2012-06-15 05:00,0.0027,0.00285,0,0.00195,0.00798,0.0032,0.00216,0.01024,0.0084,0.00737
2012-06-15 06:00,0.00177,0.001273,0.001728,0.000108,0.001248,0.003072,0.000671,0.008235,0.002706,0.001608
2012-06-15 07:00,0.037206,0.015196,0.007812,0.001254,0.026104,0.018788,0.00099,0.023058,0.01512,0.011834
2012-06-15 08:00,0.064,0.040916,0.019398,0.00504,0.067,0.03388,0.003127,0.043428,0.037674,0.040068
2012-06-15 09:00,0.046085,0.06,0.054,0.017584,0.04147,0.056,0.01628,0.061,0.065,0.052
2012-06-15 10:00,0.007956,0.0159,0.059085,0.052,0.018676,0.019296,0.058,0.014958,0.028025,0.042438
2012-06-15 11:00,0.00572,0.012375,0.016128,0.028908,0.016254,0.01288,0.04212,0.008532,0.016058,0.020801
2012-06-15 12:00,0.08614,0.12586,0.1281,0.08792,0.1078,0.10692,0.18104,0.02014,0.12028,0.053
2012-06-15 13:00,0.16416,0.078,0.12296,0.08239,0.08432,0.18088,0.1038,0.07068,0.1188,0.11115
2012-06-15 14:00,0.1992,0.33187,0.24,0.04816,0.20557,0.2124,0.12084,0.0405,0.24794,0.119
2012-06-15 15:00,0.34472,0.32175,0.21114,0.11926,0.2827,0.28652,0.1805,0.14127,0.2632,0.27608
2012-06-15 16:00,0.40443,0.221,0.1365,0.1139,0.43056,0.37329,0.19108,0.42,0.26996,0.16897
2012-06-15 17:00,0.45192,0.17818,0.20048,0.0795,0.57156,0.351,0.16448,0.4125,0.2726,0.22912
2012-06-15 18:00,0.4182375,0.6152,0.585,0.1080375,0.23925,0.37975,0.2563875,0.315975,0.51975,0.469
2012-06-15 19:00,0.202608,0.381888,0.669408,0.27456,0.20904,0.498432,0.400512,0.2592,0.489984,0.75504
2012-06-15 20:00,0.34224,0.366336,0.445968,0.69784,0.2832,0.496784,0.526224,0.160512,0.386688,0.437248
2012-06-15 21:00,0.12896,0.186624,0.21168,0.336864,0.175808,0.154208,0.751968,0.261696,0.3024,0.472032
2012-06-15 22:00,0.07595,0.064125,0.1421,0.1736,0.20075,0.076725,0.3549,0.0675,0.17985,0.183625
2012-06-15 23:00,0.21105,0.201,0.1194,0.07192,0.09945,0.11088,0.17536,0.0228,0.09672,0.13886
2012-06-16 00:00,0.07,0.02703,0.11514,0.07952,0.1534,0.08424,0.12127,0.01219,0.08976,0.07906
2012-06-16 01:00,0.05031546,0.048406053,0.068848966,0.028300515,0.059326228,0.068874339,0.053528124,0.059449651,0.031752066,0.056185597
2012-06-16 02:00,0.050900083,0.065111284,0.058168334,0.066946225,0.067552107,0.047613902,0.034834027,0.052552103,0.044300932,0.059347073
2012-06-16 03:00,0.067317895,0.039840613,0.034955843,0.057477547,0.034579269,0.057271915,0.04814074,0.02617022,0.044589057,0.032581965
2012-06-16 04:00,0.062004201,0.062624243,0.071526275,0.056481886,0.06080412,0.061774424,0.057285786,0.071933445,0.068551311,0.041582817
2012-06-16 05:00,0.092938654,0.036086337,0.061484729,0.067031923,0.051495163,0.046889339,0.047036789,0.060322995,0.05260864,0.075199883
2012-06-16 06:00,0.007247804,0.004561587,0.006482255,0.004499482,0.005176818,0.003917281,0.004799706,0.006774293,0.007451186,0.005583167
2012-06-16 07:00,0.007922396,0.010965093,0.011358954,0.006231817,0.006302794,0.007427966,0.005894957,0.008442123,0.00694771,0.00724902
2012-06-16 08:00,0.005355785,0.005814752,0.008331556,0.009893282,0.005510362,0.007053772,0.006911279,0.003655219,0.004999607,0.005929385
2012-06-16 09:00,0.011714549,0.010209304,0.009294889,0.006655027,0.00889753,0.008341567,0.007431262,0.008488158,0.006591117,0.00858415
2012-06-16 10:00,0.014758766,0.021412018,0.012653745,0.012423056,0.012389615,0.011653522,0.021735446,0.017430894,0.015115085,0.01094099
2012-06-16 11:00,0.015496754,0.017876181,0.015415561,0.011785929,0.024257163,0.019577661,0.017647323,0.01170186,0.016520057,0.011250241
2012-06-16 12:00,0.340094319,0.252520031,0.197071577,0.240867851,0.168248584,0.224911894,0.291818911,0.160694566,0.257861801,0.117855762
2012-06-16 13:00,0.346065646,0.29089169,0.178220298,0.310793885,0.15285151,0.358086688,0.254328416,0.281323994,0.417588219,0.227966357
2012-06-16 14:00,0.188998472,0.485901886,0.232951605,0.290832024,0.378473396,0.146205702,0.368221767,0.233391136,0.171364475,0.233675953
2012-06-16 15:00,0.164691301,0.26402276,0.16149518,0.255859978,0.293645666,0.13497897,0.11366101,0.201907064,0.211440777,0.201181726
2012-06-16 16:00,0.330259175,0.113526591,0.346121816,0.230816224,0.208916821,0.268887074,0.252834757,0.344384449,0.186985349,0.17182403
2012-06-16 17:00,0.219160929,0.171645701,0.220231117,0.283324755,0.369086928,0.209199068,0.323933135,0.185231781,0.343371096,0.266123985
2012-06-16 18:00,0.516806641,0.538545333,0.365784256,0.33264075,0.253518084,0.319435724,0.563719608,0.359964825,0.413059636,0.277971205
2012-06-16 19:00,0.66464,0.261072,0.3912448,0.519731613,0.6245376,0.4100096,0.31464,0.362208,0.4197024,0.6156352
2012-06-16 20:00,0.444940984,0.217921765,0.286629393,0.5496832,0.290875203,0.310111699,0.28976285,0.19972065,0.447687104,0.398634347
2012-06-16 21:00,0.335493916,0.289461336,0.248090948,0.366530067,0.22726874,0.385889326,0.328665795,0.187876593,0.301522225,0.192390511
2012-06-16 22:00,0.208396423,0.245177153,0.251487425,0.172016881,0.227169791,0.255782727,0.227679284,0.348767689,0.207533117,0.201965854
2012-06-16 23:00,0.189593765,0.209573344,0.209175689,0.275653626,0.225591262,0.114310296,0.19167885,0.128965462,0.130380341,0.183028728
2012-06-17 00:00,0.031779538,0.017966032,0.024438313,0.181585551,0.023716962,0.02511952,0.03300936,0.021494118,0.034492202,0.030672069
2012-06-17 01:00,0.043348704,0.060387153,0.035007949,0.034518356,0.05095881,0.040978072,0.059270752,0.041426396,0.042621925,0.067156088
2012-06-17 02:00,0.057299801,0.063927442,0.060930843,0.033962936,0.043543596,0.039946147,0.033307875,0.04107726,0.075929146,0.036165848
2012-06-17 03:00,0.043603245,0.044248159,0.048484913,0.067889739,0.046176871,0.070079894,0.044766401,0.029508194,0.025650083,0.03001799
2012-06-17 04:00,0.077148085,0.053950084,0.086577295,0.051049921,0.058107508,0.055718061,0.041802833,0.042187859,0.078073861,0.047397497
2012-06-17 05:00,0.056299377,0.07806847,0.10218337,0.037339673,0.074740551,0.060296633,0.063376566,0.081155552,0.059035705,0.067158902
2012-06-17 06:00,0.005558345,0.00544556,0.005299957,0.006176846,0.003010242,0.004799821,0.005872177,0.008317872,0.005329077,0.007949935
2012-06-17 07:00,0.008715765,0.007778404,0.011437726,0.006799208,0.008263883,0.007550783,0.006895364,0.007884845,0.0072949,0.006056144
2012-06-17 08:00,0.009516297,0.006550053,0.006314844,0.010168731,0.003725188,0.007858997,0.003158405,0.004724628,0.00586973,0.003625152
2012-06-17 09:00,0.009524715,0.010118876,0.010332615,0.004088621,0.01028159,0.009945142,0.006882032,0.007403482,0.007642734,0.008227115
